Year,Partner Region,Trade Flow,Product,NACE Rev 2 Activity,VALUE
2021,EU27 countries (from 2020),Imports,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials (C16)","Wood and wood products, except furniture (C16)",30408.674
2021,EU27 countries (from 2020),Imports,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials (C16)",Chemicals and chemical products (C20),34.413
2021,EU27 countries (from 2020),Imports,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials (C16)",Rubber and plastic products (C22),276.156
2021,EU27 countries (from 2020),Imports,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials (C16)",Furniture (C31),5406.423
2021,EU27 countries (from 2020),Imports,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials (C16)",Other manufacturing (C32),3598.047
2021,EU27 countries (from 2020),Imports,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials (C16)",Construction (F),14964.618
2021,EU27 countries (from 2020),Imports,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials (C16)","Wholesale trade, except of motor vehicles and motorcycles (G46)",179750.086
2021,EU27 countries (from 2020),Imports,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials (C16)",Transportation and storage (H),42.403
2021,EU27 countries (from 2020),Imports,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials (C16)",Real estate activities (L),140.125
2021,EU27 countries (from 2020),Imports,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials (C16)","Professional, scientific and technical activities (M)",1459.537
2021,EU27 countries (from 2020),Imports,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials (C16)",Administrative and support service activities (N),625.169
2021,EU27 countries (from 2020),Imports,Paper and paper products (C17),"Agriculture, forestry and fishing (A)",3901.579
2021,EU27 countries (from 2020),Imports,Paper and paper products (C17),Food products (C10),31935.491
2021,EU27 countries (from 2020),Imports,Paper and paper products (C17),Beverages (C11),7445.647
2021,EU27 countries (from 2020),Imports,Paper and paper products (C17),Textiles (C13),146.358
2021,EU27 countries (from 2020),Imports,Paper and paper products (C17),Paper and paper products (C17),58231.105
2021,EU27 countries (from 2020),Imports,Paper and paper products (C17),Printing and reproduction of recorded media (C18),6725.526
2021,EU27 countries (from 2020),Imports,Paper and paper products (C17),Chemicals and chemical products (C20),5010.161
2021,EU27 countries (from 2020),Imports,Paper and paper products (C17),Basic pharmaceutical products and preparations (C21),8785.557
2021,EU27 countries (from 2020),Imports,Paper and paper products (C17),Rubber and plastic products (C22),4053.286
2021,EU27 countries (from 2020),Imports,Paper and paper products (C17),Other non-metallic mineral products (C23),5421.274
2021,EU27 countries (from 2020),Imports,Paper and paper products (C17),"Fabricated metal products, except machinery and equipment (C25)",265.79
2021,EU27 countries (from 2020),Imports,Paper and paper products (C17),"Computer, electronic and optical products (C26)",149.074
2021,EU27 countries (from 2020),Imports,Paper and paper products (C17),Machinery and equipment n.e.c. (C28),1504.726
2021,EU27 countries (from 2020),Imports,Paper and paper products (C17),Other manufacturing (C32),7735.762
2021,EU27 countries (from 2020),Imports,Paper and paper products (C17),Construction (F),168.989
2021,EU27 countries (from 2020),Imports,Paper and paper products (C17),Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),67.8
2021,EU27 countries (from 2020),Imports,Paper and paper products (C17),"Wholesale trade, except of motor vehicles and motorcycles (G46)",105597.03
2021,EU27 countries (from 2020),Imports,Paper and paper products (C17),"Retail trade, except of motor vehicles and motorcycles (G47)",53357.636
2021,EU27 countries (from 2020),Imports,Paper and paper products (C17),Information and communication (J),3865.829
2021,EU27 countries (from 2020),Imports,Paper and paper products (C17),Financial and insurance activities (K),19117.556
2021,EU27 countries (from 2020),Imports,Paper and paper products (C17),"Professional, scientific and technical activities (M)",4236.999
2021,EU27 countries (from 2020),Imports,Paper and paper products (C17),Administrative and support service activities (N),24129.131
2021,EU27 countries (from 2020),Imports,Printing and reproduction services of recorded media (C18),Paper and paper products (C17),96.53
2021,EU27 countries (from 2020),Imports,Coke and refined petroleum products (C19),"Fabricated metal products, except machinery and equipment (C25)",25.636
2021,EU27 countries (from 2020),Imports,Coke and refined petroleum products (C19),Construction (F),219.73
2021,EU27 countries (from 2020),Imports,Coke and refined petroleum products (C19),Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),7334.744
2021,EU27 countries (from 2020),Imports,Coke and refined petroleum products (C19),"Wholesale trade, except of motor vehicles and motorcycles (G46)",477139.689
2021,EU27 countries (from 2020),Imports,Coke and refined petroleum products (C19),"Retail trade, except of motor vehicles and motorcycles (G47)",1288.968
2021,EU27 countries (from 2020),Imports,Coke and refined petroleum products (C19),"Professional, scientific and technical activities (M)",913.834
2021,EU27 countries (from 2020),Imports,Chemicals and chemical products (C20),"Agriculture, forestry and fishing (A)",9735.207
2021,EU27 countries (from 2020),Imports,Chemicals and chemical products (C20),Mining and quarrying (B),49.057
2021,EU27 countries (from 2020),Imports,Chemicals and chemical products (C20),Beverages (C11),17073.882
2021,EU27 countries (from 2020),Imports,Chemicals and chemical products (C20),Textiles (C13),5842.041
2021,EU27 countries (from 2020),Imports,Chemicals and chemical products (C20),Paper and paper products (C17),2057.564
2021,EU27 countries (from 2020),Imports,Chemicals and chemical products (C20),Printing and reproduction of recorded media (C18),1207.197
2021,EU27 countries (from 2020),Imports,Chemicals and chemical products (C20),Basic pharmaceutical products and preparations (C21),1403726.272
2021,EU27 countries (from 2020),Imports,Chemicals and chemical products (C20),Rubber and plastic products (C22),177804.047
2021,EU27 countries (from 2020),Imports,Chemicals and chemical products (C20),Other non-metallic mineral products (C23),56181.25
2021,EU27 countries (from 2020),Imports,Chemicals and chemical products (C20),"Fabricated metal products, except machinery and equipment (C25)",9920.29
2021,EU27 countries (from 2020),Imports,Chemicals and chemical products (C20),Machinery and equipment n.e.c. (C28),21828.076
2021,EU27 countries (from 2020),Imports,Chemicals and chemical products (C20),"Motor vehicles, trailers and semi-trailers (C29)",8374.58
2021,EU27 countries (from 2020),Imports,Chemicals and chemical products (C20),Other manufacturing (C32),75784.677
2021,EU27 countries (from 2020),Imports,Chemicals and chemical products (C20),Repair and installation of machinery and equipment (C33),3017.301
2021,EU27 countries (from 2020),Imports,Chemicals and chemical products (C20),Construction (F),5641.66
2021,EU27 countries (from 2020),Imports,Chemicals and chemical products (C20),Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),5477.546
2021,EU27 countries (from 2020),Imports,Chemicals and chemical products (C20),"Wholesale trade, except of motor vehicles and motorcycles (G46)",804741.376
2021,EU27 countries (from 2020),Imports,Chemicals and chemical products (C20),"Retail trade, except of motor vehicles and motorcycles (G47)",105390.669
2021,EU27 countries (from 2020),Imports,Chemicals and chemical products (C20),Transportation and storage (H),7303.561
2021,EU27 countries (from 2020),Imports,Chemicals and chemical products (C20),Financial and insurance activities (K),159604.464
2021,EU27 countries (from 2020),Imports,Chemicals and chemical products (C20),"Professional, scientific and technical activities (M)",40289.085
2021,EU27 countries (from 2020),Imports,Chemicals and chemical products (C20),Administrative and support service activities (N),3910.908
2021,EU27 countries (from 2020),Imports,Basic pharmaceutical products and pharmaceutical preparations (C21),Food products (C10),43081.02
2021,EU27 countries (from 2020),Imports,Basic pharmaceutical products and pharmaceutical preparations (C21),Basic pharmaceutical products and preparations (C21),2588689.59
2021,EU27 countries (from 2020),Imports,Basic pharmaceutical products and pharmaceutical preparations (C21),"Wholesale trade, except of motor vehicles and motorcycles (G46)",1629463.499
2021,EU27 countries (from 2020),Imports,Rubber and plastic products (C22),"Agriculture, forestry and fishing (A)",4521.976
2021,EU27 countries (from 2020),Imports,Rubber and plastic products (C22),Food products (C10),29060.05
2021,EU27 countries (from 2020),Imports,Rubber and plastic products (C22),Beverages (C11),2186.642
2021,EU27 countries (from 2020),Imports,Rubber and plastic products (C22),Textiles (C13),2182.205
2021,EU27 countries (from 2020),Imports,Rubber and plastic products (C22),"Wood and wood products, except furniture (C16)",3621.723
2021,EU27 countries (from 2020),Imports,Rubber and plastic products (C22),Paper and paper products (C17),7013.648
2021,EU27 countries (from 2020),Imports,Rubber and plastic products (C22),Printing and reproduction of recorded media (C18),354.873
2021,EU27 countries (from 2020),Imports,Rubber and plastic products (C22),Chemicals and chemical products (C20),23063.3
2021,EU27 countries (from 2020),Imports,Rubber and plastic products (C22),Basic pharmaceutical products and preparations (C21),89236.686
2021,EU27 countries (from 2020),Imports,Rubber and plastic products (C22),Rubber and plastic products (C22),80369.22
2021,EU27 countries (from 2020),Imports,Rubber and plastic products (C22),Other non-metallic mineral products (C23),8439.87
2021,EU27 countries (from 2020),Imports,Rubber and plastic products (C22),Basic metals (C24),850.618
2021,EU27 countries (from 2020),Imports,Rubber and plastic products (C22),"Fabricated metal products, except machinery and equipment (C25)",12096.137
2021,EU27 countries (from 2020),Imports,Rubber and plastic products (C22),"Computer, electronic and optical products (C26)",17340.789
2021,EU27 countries (from 2020),Imports,Rubber and plastic products (C22),Electrical equipment (C27),3346.521
2021,EU27 countries (from 2020),Imports,Rubber and plastic products (C22),Machinery and equipment n.e.c. (C28),29445.536
2021,EU27 countries (from 2020),Imports,Rubber and plastic products (C22),"Motor vehicles, trailers and semi-trailers (C29)",4208.356
2021,EU27 countries (from 2020),Imports,Rubber and plastic products (C22),Furniture (C31),1826.701
2021,EU27 countries (from 2020),Imports,Rubber and plastic products (C22),Other manufacturing (C32),36963.068
2021,EU27 countries (from 2020),Imports,Rubber and plastic products (C22),Repair and installation of machinery and equipment (C33),5174.807
2021,EU27 countries (from 2020),Imports,Rubber and plastic products (C22),"Water supply; sewerage, waste management and remediation activities (E)",806.651
2021,EU27 countries (from 2020),Imports,Rubber and plastic products (C22),Construction (F),20921.752
2021,EU27 countries (from 2020),Imports,Rubber and plastic products (C22),Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),68284.005
2021,EU27 countries (from 2020),Imports,Rubber and plastic products (C22),"Wholesale trade, except of motor vehicles and motorcycles (G46)",283343.691
2021,EU27 countries (from 2020),Imports,Rubber and plastic products (C22),"Retail trade, except of motor vehicles and motorcycles (G47)",55040.865
