Year,Partner Region,Trade Flow,Type of Ownership,NACE Rev 2 Activity,VALUE
2021,Total Trade in Goods,Imports,Domestically controlled,"Water supply; sewerage, waste management and remediation activities (E)",294.0
2021,Total Trade in Goods,Imports,Domestically controlled,Construction (F),5716.0
2021,Total Trade in Goods,Imports,Domestically controlled,Wholesale and retail trade; repair of motor vehicles and motorcycles (G),18684.0
2021,Total Trade in Goods,Imports,Domestically controlled,Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),2628.0
2021,Total Trade in Goods,Imports,Domestically controlled,"Wholesale trade, except of motor vehicles and motorcycles (G46)",6852.0
2021,Total Trade in Goods,Imports,Domestically controlled,"Retail trade, except of motor vehicles and motorcycles (G47)",9204.0
2021,Total Trade in Goods,Imports,Domestically controlled,Transportation and storage (H),1325.0
2021,Total Trade in Goods,Imports,Domestically controlled,"Accommodation and Food and Other Services (I, OTU)",4720.0
2021,Total Trade in Goods,Imports,Domestically controlled,Information and communication (J),1502.0
2021,Total Trade in Goods,Imports,Domestically controlled,Financial and insurance activities (K),262.0
2021,Total Trade in Goods,Imports,Domestically controlled,Real estate activities (L),357.0
2021,Total Trade in Goods,Imports,Domestically controlled,"Professional, scientific and technical activities (M)",2675.0
2021,Total Trade in Goods,Imports,Domestically controlled,Administrative and support service activities (N),1967.0
2021,Total Trade in Goods,Imports,Domestically controlled,Unknown,0.0
2021,Total Trade in Goods,Imports,Domestically controlled,Total Trade in Goods,45435.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,"Agriculture, forestry and fishing (A)",
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,"Agriculture, Forestry & Fishing, Construction and Services, excluding Retail & Wholesale (A, F, H -U)",92.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Mining and quarrying (B),0.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Industry (B - E),34.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Manufacturing (C),
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Food products (C10),4.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Beverages (C11),0.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Tobacco products (C12),0.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Textiles (C13),
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Wearing apparel (C14),0.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Leather and related products (C15),0.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,"Wood and wood products, except furniture (C16)",0.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Paper and paper products (C17),0.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Printing and reproduction of recorded media (C18),
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Coke and refined petroleum products (C19),0.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Chemicals and chemical products (C20),
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Basic pharmaceutical products and preparations (C21),0.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Rubber and plastic products (C22),3.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Other non-metallic mineral products (C23),3.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Basic metals (C24),
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,"Fabricated metal products, except machinery and equipment (C25)",4.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,"Computer, electronic and optical products (C26)",
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Electrical equipment (C27),
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Machinery and equipment n.e.c. (C28),4.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,"Motor vehicles, trailers and semi-trailers (C29)",3.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Other transport equipment (C30),0.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Furniture (C31),0.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Other manufacturing (C32),
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Repair and installation of machinery and equipment (C33),
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,"Electricity, gas, steam and air conditioning supply (D)",
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,"Water supply; sewerage, waste management and remediation activities (E)",0.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Construction (F),13.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Wholesale and retail trade; repair of motor vehicles and motorcycles (G),51.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),5.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,"Wholesale trade, except of motor vehicles and motorcycles (G46)",43.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,"Retail trade, except of motor vehicles and motorcycles (G47)",3.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Transportation and storage (H),12.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,"Accommodation and Food and Other Services (I, OTU)",
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Information and communication (J),21.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Financial and insurance activities (K),16.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Real estate activities (L),0.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,"Professional, scientific and technical activities (M)",15.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Administrative and support service activities (N),9.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Unknown,0.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled with own affiliates abroad,Total Trade in Goods,177.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled without own affiliates abroad,"Agriculture, forestry and fishing (A)",
2021,Total Trade in Goods,Imports,Of which - Domestically controlled without own affiliates abroad,"Agriculture, Forestry & Fishing, Construction and Services, excluding Retail & Wholesale (A, F, H -U)",20326.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled without own affiliates abroad,Mining and quarrying (B),
2021,Total Trade in Goods,Imports,Of which - Domestically controlled without own affiliates abroad,Industry (B - E),6299.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled without own affiliates abroad,Manufacturing (C),
2021,Total Trade in Goods,Imports,Of which - Domestically controlled without own affiliates abroad,Food products (C10),704.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled without own affiliates abroad,Beverages (C11),136.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled without own affiliates abroad,Tobacco products (C12),
2021,Total Trade in Goods,Imports,Of which - Domestically controlled without own affiliates abroad,Textiles (C13),
2021,Total Trade in Goods,Imports,Of which - Domestically controlled without own affiliates abroad,Wearing apparel (C14),92.0
2021,Total Trade in Goods,Imports,Of which - Domestically controlled without own affiliates abroad,Leather and related products (C15),32.0
